model,type_experiment,n_trainable_params,cl_technique,hyperparams,experiment_name,time,dataset_currently_testing,dataset_currently_training,dataset_wrt_training_datasets,target_epochs,best_epochs,learning_rate,batch_size,current_num_samples_training,cumulative_samples_trained,f1_score,precision_score,recall_score,accuracy,HATE_f1_score,HATE_precision_score,HATE_recall_score,NoHATE_f1_score,NoHATE_precision_score,NoHATE_recall_score
diptanu/fBERT,GO,109483778,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,1,ibereval,founta_hateful_57k,ZERO_SHOT,8,8,1e-05,32,44048,48341,0.6265587017663212,0.6363636363636365,0.6243728513428359,0.6584022038567493,0.5175097276264592,0.5757575757575758,0.46996466431095407,0.7356076759061834,0.696969696969697,0.7787810383747178
diptanu/fBERT,GO,109483778,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,1,hateval-immigrant,founta_hateful_57k,ZERO_SHOT,8,8,1e-05,32,44048,48341,0.46257978532702576,0.5972921651963761,0.5298676973119164,0.5963975983989326,0.19440745672436752,0.5983606557377049,0.11605723370429252,0.730752113929684,0.5962236746550472,0.9436781609195403
diptanu/fBERT,GO,109483778,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,1,hateval-women,founta_hateful_57k,ZERO_SHOT,8,8,1e-05,32,44048,48341,0.4747183117101052,0.6729804071970868,0.5793030040062239,0.5203804347826086,0.6295907660020986,0.4676539360872954,0.9630818619582665,0.3198458574181118,0.8783068783068783,0.1955241460541814
diptanu/fBERT,GO,109483778,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,1,waseem-racism,founta_hateful_57k,ZERO_SHOT,8,8,1e-05,32,44048,48341,0.6268774703557313,0.645040627785885,0.6154205037369073,0.8312617702448211,0.3507246376811594,0.40468227424749165,0.309462915601023,0.9030303030303031,0.8853989813242784,0.9213780918727915
diptanu/fBERT,GO,109483778,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,1,evalita,founta_hateful_57k,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,44048,48341,0.6104074297005746,0.6203237624046702,0.6180756843800322,0.611,0.6256015399422522,0.5613126079447323,0.7065217391304348,0.595213319458897,0.6793349168646081,0.5296296296296297
diptanu/fBERT,GO,109483778,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,1,waseem-sexism,founta_hateful_57k,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,44048,48341,0.5131624800479572,0.5481335079144747,0.5226765960136067,0.7447540419676643,0.17738359201773837,0.3088803088803089,0.12441679626749612,0.8489413680781759,0.7873867069486404,0.9209363957597173
diptanu/fBERT,GO,109483778,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,2,davidson,ibereval,TRAINING_PASSED,8,8,1e-05,32,3817,52158,0.9010816430356787,0.9261685485988671,0.8819383741258742,0.9284436493738819,0.8490566037735849,0.9221311475409836,0.7867132867132867,0.9531066822977726,0.9302059496567505,0.9771634615384616
diptanu/fBERT,GO,109483778,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,2,founta_hateful_57k,ibereval,TRAINING_PASSED,8,8,1e-05,32,3817,52158,0.7201578750262811,0.8282000431797649,0.6708483564812915,0.9428994856594891,0.47049312853678255,0.7046004842615012,0.35315533980582525,0.9698226215157798,0.9517996020980286,0.9885413731567577
diptanu/fBERT,GO,109483778,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,2,ibereval,ibereval,IN_TRAINING,8,8,1e-05,32,3817,52158,0.756124446089386,0.7587231968810917,0.754081950083354,0.7699724517906336,0.6980108499095841,0.7148148148148148,0.6819787985865724,0.814238042269188,0.8026315789473685,0.8261851015801355
diptanu/fBERT,GO,109483778,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,2,hateval-immigrant,ibereval,ZERO_SHOT,8,8,1e-05,32,3817,52158,0.41876550992635286,0.5781997639738226,0.5133198106828938,0.5863909272848565,0.10662824207492795,0.5692307692307692,0.058823529411764705,0.7309027777777778,0.5871687587168759,0.967816091954023
diptanu/fBERT,GO,109483778,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,2,hateval-women,ibereval,ZERO_SHOT,8,8,1e-05,32,3817,52158,0.5006634365412441,0.6897828591884908,0.5962202723627268,0.5394021739130435,0.6397449521785334,0.4781572676727562,0.9662921348314607,0.3615819209039548,0.9014084507042254,0.22614840989399293
diptanu/fBERT,GO,109483778,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,2,waseem-racism,ibereval,ZERO_SHOT,8,8,1e-05,32,3817,52158,0.5988461132234897,0.6590710143341723,0.5821119852150416,0.8448210922787194,0.2847222222222222,0.44324324324324327,0.20971867007672634,0.912970004224757,0.8748987854251012,0.9545053003533569
diptanu/fBERT,GO,109483778,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,2,evalita,ibereval,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,3817,52158,0.5998760518295894,0.6123260313816806,0.6091384863123994,0.601,0.6210826210826211,0.551433389544688,0.7108695652173913,0.5786694825765576,0.6732186732186732,0.5074074074074074
diptanu/fBERT,GO,109483778,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,2,waseem-sexism,ibereval,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,3817,52158,0.574749049088523,0.6655462799045004,0.5700177640147498,0.782937736498108,0.27720504009163804,0.5260869565217391,0.18818040435458788,0.8722930580854078,0.8050056032872619,0.9518551236749117
diptanu/fBERT,GO,109483778,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,3,davidson,hateval-immigrant,TRAINING_PASSED,8,8,1e-05,32,4500,56658,0.8495231502845716,0.8301204646081306,0.8860358391608392,0.8747763864042933,0.7878787878787878,0.6951871657754011,0.9090909090909091,0.9111675126903553,0.9650537634408602,0.8629807692307693
diptanu/fBERT,GO,109483778,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,3,founta_hateful_57k,hateval-immigrant,TRAINING_PASSED,8,8,1e-05,32,4500,56658,0.7488248253776209,0.723133763433163,0.7842402390572667,0.9237206869496992,0.5392311743022643,0.4762790697674419,0.6213592233009708,0.9584184764529773,0.9699884570988841,0.9471212548135625
diptanu/fBERT,GO,109483778,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,3,ibereval,hateval-immigrant,TRAINING_PASSED,8,8,1e-05,32,4500,56658,0.7913361385114162,0.795960669678448,0.8109181695634486,0.7933884297520661,0.7706422018348624,0.6792452830188679,0.8904593639575972,0.8120300751879699,0.9126760563380282,0.7313769751693002
diptanu/fBERT,GO,109483778,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,3,hateval-immigrant,hateval-immigrant,IN_TRAINING,8,8,1e-05,32,4500,56658,0.4733239543444794,0.6372867673613324,0.5708568609177128,0.5123415610406938,0.616675406397483,0.460093896713615,0.9348171701112877,0.32997250229147573,0.8144796380090498,0.20689655172413793
diptanu/fBERT,GO,109483778,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,3,hateval-women,hateval-immigrant,ZERO_SHOT,8,8,1e-05,32,4500,56658,0.364907206166326,0.6501681106944265,0.5263457906289526,0.45584239130434784,0.6052242483982258,0.4366998577524893,0.985553772070626,0.12459016393442623,0.8636363636363636,0.06713780918727916
diptanu/fBERT,GO,109483778,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,3,waseem-racism,hateval-immigrant,ZERO_SHOT,8,8,1e-05,32,4500,56658,0.6554750162544253,0.6389717632881138,0.7037444759744427,0.783427495291902,0.4455159112825458,0.35758513931888547,0.5907928388746803,0.8654341212263047,0.920358387257342,0.816696113074205
diptanu/fBERT,GO,109483778,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,3,evalita,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,56658,0.5301624068411748,0.6151842192391916,0.5798309178743961,0.557,0.642453591606134,0.5109114249037228,0.8652173913043478,0.4178712220762155,0.7194570135746606,0.29444444444444445
diptanu/fBERT,GO,109483778,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,3,waseem-sexism,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,56658,0.633059501532291,0.6287177849236051,0.6389700993026285,0.7368421052631579,0.43791329904481996,0.415041782729805,0.463452566096423,0.828205704019762,0.8423937871174052,0.8144876325088339
diptanu/fBERT,GO,109483778,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,4,davidson,hateval-women,TRAINING_PASSED,8,8,1e-05,32,4500,61158,0.7560147334355305,0.9104102662570404,0.7155812937062938,0.853309481216458,0.6019417475728155,0.9841269841269841,0.43356643356643354,0.9100877192982456,0.8366935483870968,0.9975961538461539
diptanu/fBERT,GO,109483778,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,4,founta_hateful_57k,hateval-women,TRAINING_PASSED,8,8,1e-05,32,4500,61158,0.6264656679678348,0.8970675264943795,0.5844311743770295,0.938366315055357,0.2851365015166835,0.8545454545454545,0.17111650485436894,0.9677948344189861,0.9395895984433045,0.99774584389969
diptanu/fBERT,GO,109483778,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,4,ibereval,hateval-women,TRAINING_PASSED,8,8,1e-05,32,4500,61158,0.8132716049382716,0.8594992947137113,0.798833842496949,0.8347107438016529,0.75,0.9137055837563451,0.6360424028268551,0.8765432098765432,0.8052930056710775,0.9616252821670429
diptanu/fBERT,GO,109483778,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,4,hateval-immigrant,hateval-women,TRAINING_PASSED,8,8,1e-05,32,4500,61158,0.5479375722366376,0.5883143584076482,0.5627962648246624,0.6057371581054036,0.3862928348909657,0.5568862275449101,0.2957074721780604,0.7095823095823096,0.6197424892703862,0.8298850574712644
diptanu/fBERT,GO,109483778,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,4,hateval-women,hateval-women,IN_TRAINING,8,8,1e-05,32,4500,61158,0.6136169348273818,0.7117635394600659,0.6655634898577687,0.6243206521739131,0.6779266161910309,0.5319926873857403,0.9341894060995185,0.5493072534637327,0.8915343915343915,0.39693757361601884
diptanu/fBERT,GO,109483778,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,4,waseem-racism,hateval-women,ZERO_SHOT,8,8,1e-05,32,4500,61158,0.4622031165599987,0.4977880880448856,0.499953684039294,0.8508474576271187,0.005025125628140704,0.14285714285714285,0.0025575447570332483,0.9193811074918566,0.8527190332326284,0.9973498233215548
diptanu/fBERT,GO,109483778,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,4,evalita,hateval-women,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,61158,0.6883332039036008,0.7046074899006443,0.6886070853462158,0.699,0.6306748466257669,0.723943661971831,0.558695652173913,0.7459915611814346,0.6852713178294574,0.8185185185185185
diptanu/fBERT,GO,109483778,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,4,waseem-sexism,hateval-women,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,61158,0.48876151368190024,0.7631338996702277,0.5237883925283977,0.7863777089783281,0.09869375907111756,0.7391304347826086,0.05287713841368585,0.8788292682926829,0.7871373645578469,0.9946996466431095
diptanu/fBERT,GO,109483778,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,5,davidson,waseem-racism,TRAINING_PASSED,8,8,1e-05,32,10192,71350,0.7764585534369708,0.9026107226107226,0.7359047202797203,0.8613595706618963,0.6386946386946387,0.958041958041958,0.479020979020979,0.9142224681793027,0.8471794871794872,0.9927884615384616
diptanu/fBERT,GO,109483778,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,5,founta_hateful_57k,waseem-racism,TRAINING_PASSED,8,8,1e-05,32,10192,71350,0.645173903801677,0.8646912658552404,0.5992216801122701,0.9388021968442158,0.3223938223938224,0.7877358490566038,0.20266990291262135,0.9679539852095317,0.9416466826538769,0.9957734573119188
diptanu/fBERT,GO,109483778,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,5,ibereval,waseem-racism,TRAINING_PASSED,8,8,1e-05,32,10192,71350,0.8219810445740359,0.8644093416975285,0.8076677647584332,0.8415977961432507,0.7628865979381443,0.9158415841584159,0.6537102473498233,0.8810754912099276,0.8129770992366412,0.9616252821670429
diptanu/fBERT,GO,109483778,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,5,hateval-immigrant,waseem-racism,TRAINING_PASSED,8,8,1e-05,32,10192,71350,0.6130727688787185,0.6132973123663428,0.6128848930065969,0.6237491661107405,0.5488,0.5523349436392915,0.5453100158982512,0.6773455377574371,0.6742596810933941,0.6804597701149425
diptanu/fBERT,GO,109483778,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,5,hateval-women,waseem-racism,TRAINING_PASSED,8,8,1e-05,32,10192,71350,0.6205724425980079,0.7109824548185679,0.6694203547937617,0.6297554347826086,0.6796002351557907,0.536178107606679,0.92776886035313,0.5615446500402252,0.8857868020304569,0.4110718492343934
diptanu/fBERT,GO,109483778,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,5,waseem-racism,waseem-racism,IN_TRAINING,8,8,1e-05,32,10192,71350,0.6617092739617854,0.8290905487695024,0.6238093409125826,0.87984934086629,0.390057361376673,0.7727272727272727,0.2608695652173913,0.9333611865468978,0.8854538248117321,0.9867491166077739
diptanu/fBERT,GO,109483778,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,5,evalita,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,71350,0.6949350027904775,0.7011267770090784,0.6941626409017714,0.701,0.6519208381839348,0.7017543859649122,0.6086956521739131,0.7379491673970202,0.7004991680532446,0.7796296296296297
diptanu/fBERT,GO,109483778,vanilla_ft,,davidson-TO-founta_hateful_57k-TO-ibereval-TO-hateval-immigrant-TO-hateval-women-TO-waseem-racism,5,waseem-sexism,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,71350,0.48178672347565016,0.6312355476140424,0.5171536772747006,0.7777777777777778,0.09014084507042254,0.47761194029850745,0.049766718506998445,0.8734326018808778,0.7848591549295775,0.9845406360424028
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,hateval-immigrant,hateval-immigrant,IN_TRAINING,8,8,1e-05,32,4500,4500,0.48816500653303196,0.6241419543324729,0.5733009886153903,0.5190126751167445,0.6138189608998393,0.462843295638126,0.9109697933227345,0.3625110521662246,0.7854406130268199,0.23563218390804597
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,waseem-racism,hateval-immigrant,ZERO_SHOT,8,8,1e-05,32,4500,4500,0.6861556895143279,0.6705387263778952,0.7110646570811455,0.8229755178907722,0.4789356984478936,0.4227005870841487,0.5524296675191815,0.8933756805807622,0.9183768656716418,0.8696996466431095
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,ibereval,hateval-immigrant,ZERO_SHOT,8,8,1e-05,32,4500,4500,0.6375707860967859,0.6782858570714643,0.6365887898922381,0.6873278236914601,0.5032822757111597,0.6609195402298851,0.40636042402826855,0.771859296482412,0.6956521739130435,0.8668171557562077
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,evalita,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,4500,0.5457162900369711,0.5520960835598847,0.5488325281803543,0.559,0.4680337756332931,0.5257452574525745,0.4217391304347826,0.623398804440649,0.5784469096671949,0.6759259259259259
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,davidson,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,4500,0.5868632545773158,0.6027472527472527,0.5817307692307692,0.7155635062611807,0.3562753036437247,0.4230769230769231,0.3076923076923077,0.817451205510907,0.7824175824175824,0.8557692307692307
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,founta_hateful_57k,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,4500,0.6393189224405196,0.6561724081420625,0.6266548829562273,0.9128236422282276,0.3252361673414305,0.3662613981762918,0.2924757281553398,0.9534016775396086,0.9460834181078331,0.9608340377571147
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,hateval-women,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,4500,0.4817367170432264,0.4853808476609356,0.4867278471320239,0.5129076086956522,0.3546354635463546,0.4036885245901639,0.3162118780096308,0.6088379705400983,0.5670731707317073,0.657243816254417
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,0,waseem-sexism,hateval-immigrant,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,4500,4500,0.5026123372179221,0.5089037927844589,0.5064265754057009,0.7020983832129343,0.18761726078799248,0.2364066193853428,0.15552099533437014,0.8176074136478517,0.7814009661835749,0.8573321554770318
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,hateval-immigrant,waseem-racism,TRAINING_PASSED,8,8,1e-05,32,10192,14692,0.5185333099251878,0.5234375278551283,0.5240246331524222,0.5203468979319547,0.48898365316275766,0.442159383033419,0.5468998410174881,0.5480829666876178,0.6047156726768377,0.5011494252873563
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,waseem-racism,waseem-racism,IN_TRAINING,8,8,1e-05,32,10192,14692,0.8202910540367766,0.8438766585742776,0.8011418578800393,0.9152542372881356,0.6896551724137931,0.7485029940119761,0.639386189258312,0.95092693565976,0.9392503231365791,0.9628975265017667
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,ibereval,waseem-racism,ZERO_SHOT,8,8,1e-05,32,10192,14692,0.3828019486783716,0.8055172413793104,0.5017667844522968,0.6115702479338843,0.007042253521126761,1.0,0.0035335689045936395,0.7585616438356164,0.6110344827586207,1.0
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,evalita,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,14692,0.34978429680759276,0.3341793570219966,0.49013687600644124,0.529,0.008421052631578947,0.13333333333333333,0.004347826086956522,0.6911475409836065,0.5350253807106599,0.975925925925926
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,davidson,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,14692,0.4396283586129813,0.5950806532411581,0.5039881993006993,0.7432915921288015,0.02711864406779661,0.4444444444444444,0.013986013986013986,0.8521380731581659,0.7457168620378719,0.9939903846153846
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,founta_hateful_57k,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,14692,0.5147660738435883,0.6857728358378342,0.5164193432490669,0.9274692703338855,0.06726457399103139,0.4411764705882353,0.03640776699029126,0.9622675736961451,0.9303692010874332,0.9964309195078426
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,hateval-women,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,14692,0.3652436394997844,0.28809523809523807,0.4988221436984688,0.5754076086956522,0.0,0.0,0.0,0.7304872789995688,0.5761904761904761,0.9976442873969376
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,1,waseem-sexism,waseem-racism,ZERO_SHOT_not_in_training_stream,8,8,1e-05,32,10192,14692,0.427478672985782,0.3900300400534045,0.477367710983739,0.7426900584795322,0.0026666666666666666,0.009345794392523364,0.0015552099533437014,0.8522906793048973,0.7707142857142857,0.9531802120141343
diptanu/fBERT,GO,109483778,vanilla_ft,,hateval-immigrant-TO-waseem-racism-TO-ibereval,2,hateval-immigrant,ibereval,TRAINING_PASSED,8,8,1e-05,32,3817,18509,0.533613110958359,0.5894808567258992,0.576191911993129,0.5410273515677118,0.5924170616113744,0.4721435316336166,0.794912559618442,0.47480916030534354,0.7068181818181818,0.35747126436781607
